"ID","exp_cond","big_Or01","big_N02","big_Nr03","big_O04","big_E05","big_E06","big_C07","big_C08","big_N09","big_A10","big_Ar11","big_Nr12","big_Er13","big_C14","big_Or15","big_E16","big_O17","big_E18","big_A19","big_Cr20","big_Cr21","big_N22","big_Or23","big_A24","big_Or25","big_C26","big_Er27","big_Nr28","big_Cr29","big_Ar30","big_C31","big_Er32","big_N33","big_Cr34","big_Or35","big_N36","big_Ar37","big_A38","big_Cr39","big_E40","big_Er41","vas_ar","age","gender","edu","occ","income","inc_cur","inc_normed","fav_device","tech_interest","operating_sys","os_use","os_pref","session_length","page_trail","pages_visited","os_auto","quit_early","rt_1","rt_2","rt_3","rt_4","rt_5","rt_6","seriousness","so","z0_browser_screen_h","z0_browser_screen_w","start","end","true_trail","big_O","big_C","big_E","big_A","big_N"
33849,"74VAS",5,5,3.2,5,4,4,3.7,2.3,5,5,1,1.9,5,3.6,5,4.3,5,5,4,5,4.3,1.6,5,4.4,5,4.2,5,5,2.3,3,2.6,5,3.3,3.3,5,1.5,2.7,1.2,4.8,5,5,31,22,"woman","primary","student",800,"euro",800,"Android Smartphone",68,"android","win","win",459,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36",NA,27635,NA,103930,70752,69184,104879,"participate","so",800,360,2024-07-22 23:31:37,2024-07-22 23:39:16,7,5,3.61,4.7,3.04285714285714,3.3125
2365,"74VAS",2.4,3.2,3.3,3,2.3,3.9,4.1,3.4,1.1,4.6,4.5,3.1,1.6,3.4,3.9,4.1,2.6,3.3,4.7,3.4,3.3,3.6,4.4,4.6,4.5,4.8,1.7,1.3,3,2.4,2.7,3.4,2.4,2.8,4.6,2.6,3.5,4.2,3.5,4,3,78,24,"woman","college","student",2000,"euro",2000,"Android Smartphone",35,"win","win","win",375,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",NA,16672,NA,86507,80154,48815,64264,"participate","so",864,1536,2024-07-26 11:47:29,2024-07-26 11:53:44,7,3.62857142857143,3.44,3.03333333333333,4.07142857142857,2.575
43787,"89LIK",4,5,4,5,2,4,3,3,2,5,5,4,2,3,5,3,4,4,4,4,3,4,4,5,5,3,2,3,2,3,3,4,4,4,5,4,5,4,4,2,5,71,27,"woman","high school","student",900,"euro",900,"Android Smartphone ",32,"android","win","win",336,"start.html - start.html - start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",9,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36",NA,29261,NA,52192,73009,32354,87553,"participate","so",915,412,2024-07-28 09:53:23,2024-07-28 09:58:59,7,4.57142857142857,3.2,3.11111111111111,4.42857142857143,3.75
71595,"89LIK",2,4,1,5,3,4,4,2,5,5,5,5,1,1,5,5,5,3,5,3,1,1,5,5,5,5,3,5,1,5,3,5,5,2,5,5,5,5,1,3,5,30,23,"man","high school","student",900,"euro",900,"iPhone",100,"iphone","win","mac",312,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",NA,24054,NA,64892,45061,41751,97515,"participate","so",667,375,2024-07-29 12:15:42,2024-07-29 12:20:54,7,4.57142857142857,2.3,3.55555555555556,5,3.875
11944,"74VAS",4.7,1.6,2,3.2,1.2,3.4,2.4,4,1.3,4.8,4.7,3.4,1.4,4.1,3.6,1.9,4.3,1.7,3.7,1.5,1.4,1.4,3.4,4.4,2.8,2,2,1.5,1.3,4.9,1.1,2.6,1.8,2,4.7,2.6,4.8,4.5,2.2,3.3,1.7,55,26,"woman","college","employed",2100,"euro",2100,"Android Smartphone",70,"win","win","win",397,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0",NA,17550,NA,50228,69916,50243,139373,"participate","so",1080,1920,2024-08-02 07:37:31,2024-08-02 07:44:08,7,3.81428571428571,2.2,2.13333333333333,4.54285714285714,1.95
91276,"74VAS",3,3,3,3,3.1,2.9,3,2.9,3,3,3.1,3.1,3.5,3,3,3.2,3,2.9,2.9,3,3.2,2.8,3,2.9,3.2,3,3.1,3,3,3.1,5,2.8,4.7,3,1,5,1,5,2.9,5,1,81,25,"woman","high school","employed",45555,"euro",45555,"dfwefg",87,"win","win","win",205,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",NA,13890,NA,47532,32711,29856,37985,"participate","ind",864,1536,2024-08-03 14:38:19,2024-08-03 14:41:44,7,2.74285714285714,3.2,3.05555555555556,3,3.45
85981,"89LIK",3,2,3,5,1,1,4,4,4,4,4,5,1,4,4,1,3,2,4,4,3,5,3,4,4,4,NA,4,2,3,3,2,4,3,5,3,4,4,2,1,2,13,22,"woman","college","student",0,"euro",0,"Smartphone",74,"win","win","win",235,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0",NA,58254,NA,27494,26956,40396,49930,"participate","so",1080,1920,2024-08-10 19:55:28,2024-08-10 19:59:23,7,3.85714285714286,3.3,1.375,3.85714285714286,3.75
98614,"66VASnt",4.2,4.9,2.7,2.8,1.7,1,1.5,1,3.5,4.9,3.3,3.3,3.5,1.6,2.7,1,2.6,3.4,1.4,1.3,1.7,4.8,1.9,4.9,3.6,3.9,1.6,4.7,2.7,2,1.1,1.1,3.3,3.2,3.6,3.2,3.7,1.5,2.2,4.9,1.3,77,18,"woman","primary","student",NA,"dollar",NA,"iphone",56,"linux","mac","mac",466,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",NA,53532,58232,88502,131602,74028,57030,"participate","jk",768,1366,2024-08-20 15:35:20,2024-08-20 15:43:06,7,3.05714285714286,2.02,2.16666666666667,3.1,3.8
85501,"74VAS",4.9,1.4,4,5,2,2.4,4.2,5,5,5,5,4.1,2.6,5,4.3,1.7,5,1,4.4,1.8,1.5,3.7,1,4.7,3.7,2.5,1,5,2,2.8,1.7,1.3,2,3,5,2,5,2.1,4.9,1.4,4.3,0,22,"woman","high school","student",800,"dollar",736,"smartphone android",92,"win","win","win",552,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0",NA,257498,NA,38852,37259,88255,58341,"participate","jk",800,1280,2024-08-21 22:51:54,2024-08-21 23:01:06,7,4.12857142857143,3.16,1.96666666666667,4.14285714285714,3.4
25919,"89LIK",5,3,4,5,3,4,4,4,3,5,5,3,2,4,5,4,5,4,3,5,5,4,5,5,5,5,3,3,3,5,4,5,3,5,5,3,5,4,4,4,4,47,19,"woman","technical school","employed",1500,"dollar",1380,"Apple Smartphone",93,"win","mac","mac",194,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",NA,22584,NA,63429,17086,18364,42817,"participate","jk",1080,1920,2024-08-22 15:25:48,2024-08-22 15:29:02,7,5,4.3,3.66666666666667,4.57142857142857,3.25
32734,"66VASnt",4.8,1.7,3.4,1.5,1.8,1.1,1.4,1.4,1,5,4.9,4.9,1.1,1.8,4.4,4.9,1,1.2,2.3,1,3.7,3.1,3,2.9,4.7,3.6,3.2,2.3,2.6,5,3,1.1,3.1,2.1,2.9,3.3,4.9,1.1,2.9,2.7,1.8,76,33,"woman","primary","employed",2700,"dollar",2484,"Smartphone",72,"linux","mac","mac",775,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",NA,276922,65973,44079,90031,69483,220761,"participate","jk",730,1300,2024-08-24 06:05:45,2024-08-24 06:18:40,7,3.18571428571429,2.35,2.1,3.72857142857143,2.85
85320,"74VAS",4.8,1.1,4.9,4.7,1.1,4.9,4.9,4.9,1.1,4.8,5,5,1,4.9,4.9,4.9,4.9,1,1,4.8,4.9,4.9,5,1.1,5,4.9,4.9,1.1,4.9,4.9,1,4.8,4.8,4.9,5,4.7,4.9,4.8,4.9,1,4.9,50,24,"woman","college","employed",4000,"dollar",3680,"Apple iPhone",50,"win","win","win",869,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",NA,428282,NA,149365,51100,35584,166201,"participate","jk",1128,1692,2024-08-25 21:12:11,2024-08-25 21:26:40,7,4.9,4.5,3.16666666666667,3.78571428571429,3.45
87444,"89LIK",1,4,5,3,3,1,3,4,1,4,3,3,3,4,1,3,1,1,4,3,1,5,1,3,3,3,3,2,2,3,4,5,3,4,3,3,5,3,5,3,5,50,21,"woman","high school","employed",NA,"dollar",NA,"iPad",22,"mac","mac","mac",759,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",NA,75192,NA,95996,155283,58483,246556,"participate","jk",900,1440,2024-08-28 19:12:34,2024-08-28 19:25:13,7,1.85714285714286,3.3,3,3.57142857142857,3.25
49344,"89LIK",5,1,1,1,3,3,3,4,2,3,3,4,1,4,2,2,5,3,3,1,4,4,3,3,4,4,4,4,2,4,1,4,2,3,4,2,4,4,5,4,4,41,21,"woman","high school","student",NA,NA,NA,"Macbook Air",68,"mac","mac","mac",518,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",NA,13134,NA,135480,72216,68563,95102,"participate","jk",900,1440,2024-08-29 07:22:38,2024-08-29 07:31:16,7,3.42857142857143,3.1,3.11111111111111,3.42857142857143,2.5
16388,"74VAS",4.2,1.4,4.2,5,1.8,2.2,2.5,1.8,3.7,3.8,2.2,4.1,2,3.6,4.9,2.3,3.9,3.4,2.4,2.2,2.3,2.6,5,2.5,3.6,3.3,1.8,3.5,2.3,3.4,2.6,2.5,2.8,3.2,4.4,2.2,3.5,3.4,2.5,2.3,2.7,82,24,"man","college","employed",4000,"dollar",3680,"iphone",29,"mac","mac","win",968,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",NA,750160,NA,60428,36840,40789,37084,"participate","jk",900,1440,2024-08-30 01:13:29,2024-08-30 01:29:37,7,4.42857142857143,2.63,2.33333333333333,3.02857142857143,3.0625
78261,"66VASnt",4.7,3.8,4,5,2.3,3.8,3.4,3.2,2.1,4.6,4.7,3.4,2.7,3.7,4.3,4.7,4,3.6,4.3,3.6,1.9,4.3,2.4,4.5,5,5,2.5,3.3,2,4.5,2.7,4.7,2.3,4.9,5,2.1,4.9,4.9,5,3.3,5,54,22,"woman","high school","student",300,"euro",300,"Iphone",50,"mac","mac","mac",711,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - thank.html",8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",NA,12060,52025,39123,103557,43333,70170,"participate","so",1180,820,2024-08-30 11:14:16,2024-08-30 11:26:07,7,4.34285714285714,3.54,3.62222222222222,4.62857142857143,3.1625
3613,"74VAS",4.6,3.9,3.5,4.7,2.6,2.6,3.8,3.3,3.7,4.8,3.7,3.8,2.7,3.2,5,1.8,4.6,2.2,3.8,2.8,1.4,3.4,4.2,3.2,4.9,4.9,2.4,2.7,2.2,3.7,1.9,2.7,3.7,2.5,4.9,4,3.8,3.5,2.6,2.5,3.6,33,28,"woman","high school","student",1300,"euro",1300,"Android Flip Smartphone",95,"win","win","win",204,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0",NA,19156,NA,32931,37019,19344,57238,"participate","so",1067,1600,2024-08-30 13:14:10,2024-08-30 13:17:34,7,4.7,2.86,2.56666666666667,3.78571428571429,3.5875
56106,"89LIK",5,4,4,5,3,3,3,3,2,4,4,3,3,3,5,3,3,3,2,3,4,2,5,5,5,4,3,3,5,4,1,4,1,3,5,2,4,2,4,3,5,36,18,"woman","high school","employed",NA,NA,NA,"smart phone",60,"win","win","win",264,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0",NA,34287,NA,46617,38382,38138,66630,"participate","jk",800,1280,2024-08-31 18:15:25,2024-08-31 18:19:49,7,4.71428571428571,3.3,3.33333333333333,3.57142857142857,2.625
45467,"74VAS",5,3.4,4.5,2.4,1.6,1.5,2.4,3.5,1,5,5,5,1.5,4.5,3.2,3.5,5,1.1,2.5,4.3,5,3.4,1.1,5,4.1,3.5,3.7,2.1,4.1,3.2,1.9,3.4,1,2.8,4.6,1.4,5,5,3.4,5,2.6,85,21,"woman","college","employed",2400,"dollar",2208,"iPhone",74,"mac","mac","mac",343,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",NA,76636,NA,65584,56566,36871,63273,"participate","jk",956,1470,2024-08-31 19:17:43,2024-08-31 19:23:26,7,3.62857142857143,3.54,2.65555555555556,4.38571428571429,2.725
73861,"74VAS",3.5,1.2,1.8,5,3.5,4.6,5,3.6,1.2,4.5,2.4,4,3.7,3.6,4.9,3.4,2.2,4.9,5,4.9,4.9,1.1,5,3.7,4.5,4.8,4.2,1.4,2.4,3.8,1.3,4.9,1.4,4.8,4.9,1,4.8,5,4.6,3.7,4.3,70,21,"woman","college","employed",2000,"dollar",1840,"iPhone ",10,"iphone","mac","mac",278,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",NA,96146,NA,38899,31018,33476,41514,"participate","jk",844,390,2024-09-01 07:42:57,2024-09-01 07:47:35,7,4.28571428571429,3.99,4.13333333333333,4.17142857142857,1.6375
16195,"89LIK",5,3,1,5,3,2,3,4,5,4,4,2,1,4,4,2,4,4,1,4,2,5,5,4,4,5,1,5,1,5,2,5,2,5,5,1,5,3,5,4,5,66,18,"woman","high school","student",2100,"dollar",1932,"Apple Iphone",37,"win","mac","other",693,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - thank.html",8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0",NA,192917,NA,64121,98330,70537,186818,"participate","jk",960,1536,2024-09-01 23:26:52,2024-09-01 23:38:25,7,4.57142857142857,3.5,3,3.71428571428571,3
51490,"74VAS",4.4,3.2,3.7,5,1,5,5,5,1,5,5,5,1.7,5,1,5,5,1,5,4.1,5,1,5,5,1,5,1,1,5,1,5,1.9,3.4,4.4,5,2.3,5,5,5,5,5,100,26,"woman","college","employed",5000,"dollar",4600,"apple phone",100,"win","mac","mac",412,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",NA,49396,NA,52614,39668,34568,67580,"participate","jk",864,1536,2024-09-02 01:20:47,2024-09-02 01:27:39,7,3.77142857142857,4.85,2.95555555555556,4.42857142857143,2.575
56551,"66VASnt",5,3.6,4.9,3.3,2.9,2.9,2.2,3.7,2,4.9,4.6,3.9,4.4,3.1,3.7,3.5,3.5,2.9,4.2,2.2,3,4.3,1.6,5,4.9,4.1,3.2,2.6,4.6,1.6,4,4.6,1.9,3.3,4.9,2.7,4.7,4.2,4.7,2.2,3.6,55,18,"woman","high school","student",1e+05,"dollar",92000,"smartphone",32,"mac","mac","mac",204,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",NA,8569,32585,24629,32128,35182,65495,"participate","jk",900,1440,2024-09-03 20:51:19,2024-09-03 20:54:43,7,3.84285714285714,3.49,3.35555555555556,4.17142857142857,3.2375
24812,"66VASnt",3.2,4,4.5,2.8,3.6,3.6,3.2,2.6,2.7,4.4,3.8,4.6,3.7,2.5,3.8,3.1,2.6,3,2.9,2.7,2.2,4.2,3,2.6,4.1,2.8,3.2,3.6,2.4,2.1,2,4.6,3.3,3.2,3.4,4.3,2.6,2.7,2.5,3,3.7,66,26,"woman","college","employed",2500,"dollar",2300,"phone",50,"win","mac","mac",211,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0",NA,14705,35726,41217,29796,42539,43952,"participate","jk",864,1536,2024-09-05 06:25:02,2024-09-05 06:28:33,7,3.27142857142857,2.61,3.5,3.01428571428571,3.9
77641,"74VAS",3,1,1.5,3,3.7,4,2.1,4.6,1,4.9,2.1,5,1.6,4.3,1.7,3.6,3,3,4.6,4.2,4.1,1,4.6,5,3,3.7,3.8,1,5,4.5,1.9,4.1,1,4.1,4.2,1,5,4.4,4,5,4.2,50,18,"man","primary","unable to work",NA,"other",NA,"MSI Laptop",78,"linux","win","win",447,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",NA,55454,NA,89187,61390,80294,58001,"participate","jk",768,1366,2024-09-06 00:14:58,2024-09-06 00:22:25,7,3.21428571428571,3.8,3.66666666666667,4.35714285714286,1.5625
33911,"89LIK",5,3,4,4,1,2,1,4,5,5,3,5,2,4,4,2,5,3,4,2,4,5,5,4,5,2,3,5,5,5,2,5,4,5,5,4,5,3,5,2,5,19,21,"woman","high school","employed",NA,NA,NA,"Iphone",54,"linux","win","win",1225573,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - thank.html - thank.html",9,"Mozilla/5.0 (X11; CrOS aarch64 13816.55.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.86 Safari/537.36",NA,12077,NA,66433,35368,47628,70144,"participate","jk",768,1366,2024-09-06 00:19:09,2024-09-20 04:45:22,7,4.71428571428571,3.4,2.77777777777778,4.14285714285714,4.375
93248,"89LIK",5,2,5,4,3,5,3,3,1,5,4,5,1,3,4,3,1,4,3,1,1,3,5,5,1,4,1,3,3,4,3,3,1,4,5,1,5,4,3,3,5,65,19,"woman","high school","student",1700,"dollar",1564,"iphone",28,"win","win","win",522,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0",NA,26254,NA,106858,132795,71958,96631,"participate","jk",720,1280,2024-09-06 02:03:02,2024-09-06 02:11:44,7,3.57142857142857,2.8,3.11111111111111,4.28571428571429,2.625
37652,"74VAS",4.6,3.2,2.8,5,2.6,2.8,3.3,3.1,2.5,4.3,4.1,3.2,1.5,3.3,4.2,2.7,4.7,2.7,3.6,2.6,3.4,3.4,4.3,4.6,5,4.3,1.4,2.3,3.2,3.9,2.4,1.5,2.4,3.3,5,2.6,4.1,3.9,3.4,2.6,1.9,63,21,"woman","high school",NA,1000,"dollar",920,"IPad",63,"mac","mac","mac",339,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6.1 Safari/605.1.15",NA,26281,NA,66151,75157,50947,72236,"participate","jk",800,1280,2024-09-07 20:37:27,2024-09-07 20:43:06,7,4.68571428571429,3.23,2.18888888888889,4.07142857142857,2.8
26503,"66VASnt",4.3,4.3,4.7,4.6,1.2,1.9,2.7,2,4.2,5,4.9,1.9,1,4.2,4.2,2.4,4.3,2.9,3.8,4.6,4.2,5,3.1,4.8,5,5,2.3,4.3,3,4.4,1.7,4.2,4.4,4.4,5,4.2,4.9,1.4,3.4,4,4.1,11,18,"woman","high school","employed",4000,"dollar",3680,"Apple Laptop",20,"mac","mac","mac",520,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",NA,23431,39808,37439,26631,350429,39825,"participate","jk",900,1440,2024-09-08 22:20:04,2024-09-08 22:28:44,7,4.35714285714286,3.52,2.66666666666667,4.17142857142857,4.125
46753,"66VASnt",3.2,4.3,3.9,4.7,4.5,4.9,3,2.5,1.2,2.5,2.3,1.4,3.1,3.4,4.7,4.4,2.8,4,1.2,2,3,1.3,4.9,1.3,5,4.9,3.2,1,3.9,1.1,2.1,3.1,4.3,2.6,4.9,5,5,1.1,4.6,1.5,5,89,22,"man","college","student",40000,"dollar",36800,"Macbook",20,"mac","mac","mac",243,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - thank.html",8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15",NA,12513,51137,32340,32078,36632,70664,"participate","jk",900,1440,2024-09-08 22:32:51,2024-09-08 22:36:54,7,4.31428571428571,3.2,3.74444444444444,2.07142857142857,2.8
57744,"89LIK",3,1,2,4,3,4,3,2,2,5,5,4,1,3,5,2,3,2,3,5,5,1,5,4,5,4,4,2,5,5,4,4,1,5,5,1,5,4,4,2,5,50,32,"woman","college","employed",10000,"dollar",9200,"Iphone",74,"win","mac","mac",1662,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - start.html",8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",NA,25897,NA,76753,86937,43464,84081,"participate","jk",864,1536,2024-09-09 04:05:46,2024-09-09 04:33:28,7,4.28571428571429,4,3,4.42857142857143,1.75
22815,"74VAS",4.4,5,5,2.6,1,3.8,3.8,4.5,1,5,5,5,1,5,3.6,2.2,1,3.6,3.6,3.8,3.8,5,1,4.3,5,5,1,1,3.2,5,1.5,1,1,5,5,1,5,5,5,2.4,4.2,97,23,"woman","high school","employed",43200,"dollar",39744,"iPad",82,"iphone","mac","mac",326,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",NA,16614,NA,91506,47325,27224,98634,"participate","jk",926,428,2024-09-11 01:57:23,2024-09-11 02:02:49,7,3.22857142857143,4.06,2.24444444444444,4.7,3
97827,"89LIK",5,5,3,3,1,3,4,4,3,5,3,2,1,4,4,3,4,4,3,2,5,3,4,5,3,5,2,2,4,1,3,2,3,3,4,4,5,4,5,4,3,66,21,"woman","high school","student",600,"dollar",552,"Apple Phone",50,"win","mac","mac",282,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",NA,16922,NA,106782,25740,25534,72125,"participate","jk",1080,1920,2024-09-11 05:49:03,2024-09-11 05:53:45,7,3.85714285714286,3.9,2.55555555555556,3.71428571428571,3.125
61247,"89LIK",3,4,2,3,3,2,2,2,1,5,4,3,3,4,4,1,3,2,4,1,5,3,2,5,5,5,3,1,5,4,3,4,2,4,5,1,5,3,5,3,4,100,19,"woman","high school","employed",7800,"dollar",7176,"Apple Laptop",35,"mac","mac","mac",487,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",NA,20997,NA,63725,79099,33655,248988,"participate","jk",956,1470,2024-09-13 23:02:25,2024-09-13 23:10:32,7,3.57142857142857,3.6,2.77777777777778,4.28571428571429,2.125
43791,"89LIK",5,5,4,5,1,5,4,3,3,5,5,2,1,2,4,5,1,3,3,5,4,5,5,5,5,5,2,3,3,5,2,3,3,5,5,4,5,5,5,5,3,68,29,"woman","college","student",NA,"dollar",NA,"Apple iPhone ",82,"iphone","mac","win",273,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",NA,9390,NA,66476,26822,32067,66444,"participate","jk",896,414,2024-09-15 23:34:01,2024-09-15 23:38:34,7,4.28571428571429,3.8,3.11111111111111,4.71428571428571,3.625
91039,"89LIK",5,4,4,4,1,5,5,3,3,5,5,3,1,3,5,5,1,4,4,5,4,5,5,5,4,5,1,2,3,5,3,2,3,5,5,3,5,5,3,5,4,79,29,"woman","college","student",NA,"dollar",NA,"Apple iPhone ",65,"iphone","win","win",164,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",NA,22649,NA,22202,21597,25341,38677,"participate","jk",896,414,2024-09-16 20:04:01,2024-09-16 20:06:45,7,4.14285714285714,3.9,3.11111111111111,4.85714285714286,3.375
