"","ID","exp_cond","big_Or01","big_N02","big_Nr03","big_O04","big_E05","big_E06","big_C07","big_C08","big_N09","big_A10","big_Ar11","big_Nr12","big_Er13","big_C14","big_Or15","big_E16","big_O17","big_E18","big_A19","big_Cr20","big_Cr21","big_N22","big_Or23","big_A24","big_Or25","big_C26","big_Er27","big_Nr28","big_Cr29","big_Ar30","big_C31","big_Er32","big_N33","big_Cr34","big_Or35","big_N36","big_Ar37","big_A38","big_Cr39","big_E40","big_Er41","vas_ar","age","gender","edu","occ","income","inc_cur","inc_normed","fav_device","tech_interest","operating_sys","os_use","os_pref","IP","session_length","page_trail","pages_visited","os_auto","fbclid","quit_early","rt_1","rt_2","rt_3","rt_4","rt_5","rt_6","seriousness","so","validation_kicked_in_2","vi_1","vi_2","vi_3","vi_4","vi_5","vi_6","z0_browser_screen_h","z0_browser_screen_w","start","end","plausicheck","true_trail","do_idx"
"363",19536,"66VASnt",3.7,1.4,1.6,4.5,1.6,4.1,4.1,4.3,2.2,3.9,4.3,3.2,2,4.3,4.8,4.2,4.4,3.8,3,2,2,1.9,2.6,3.8,4.9,3,2.2,2.4,2.1,4.6,1.8,2,1.4,3.9,4.9,2.7,4.8,3.4,4.9,3.5,2.5,50,19,"woman","high school","student",140,"euro",140,"Apple iPad",14,"iphone","mac","mac","134.34.7.95",351,"start.html - 148.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",8,"Mozilla/5.0 (iPad; CPU OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/126.0.6478.153 Mobile/15E148 Safari/604.1",NA,NA,21611,41352,49410,62620,62876,85941,"participate","so",0,1,1,1,1,1,1,1180,820,2024-07-15 10:02:10,2024-07-15 10:08:01,0,7,0
"364",3179,"89LIK",3,2,1,4,2,2,2,4,1,4,4,2,2,4,3,2,3,1,3,4,2,1,1,3,4,4,3,2,4,5,4,5,2,5,4,2,5,4,4,3,4,86,31,"woman","technical school","employed",2500,"dollar",2300,"iphone",12,"linux","win","mac","76.34.172.134",410,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (X11; CrOS x86_64 14816.64.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",NA,NA,181253,NA,50270,35966,42387,55311,"participate","jk",0,1,NA,1,1,1,1,768,1366,2024-07-16 17:54:17,2024-07-16 18:01:07,0,7,0
"365",75759,"74VAS",4.8,2.7,4,1.4,4.7,4.2,3.5,3.7,1,4.5,3,5,2.8,3.9,3.1,3.7,5,2.6,2.8,3.4,4.4,4,1.5,2.2,1,3.6,3.7,1.8,3.8,2.3,4.1,4,1.2,3.8,2.3,1.2,4.7,4.1,4.4,4.3,4.4,80,17,"man","primary","employed",4e+05,"dollar",368000,"My phone",39,"mac","mac","mac","173.90.165.246",504,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6.1 Safari/605.1.15",NA,NA,145175,NA,51114,64514,85008,72298,"participate","jk",0,1,NA,1,1,1,1,900,1440,2024-07-20 19:27:09,2024-07-20 19:35:33,0,7,0
"366",38086,"66VASnt",4.6,1.7,1.4,4,3.8,4.3,4.5,3.8,1.8,4.8,4.8,1.8,2.5,4,2.5,3.8,4.5,2.6,4.4,4.1,3.2,1.6,4.1,4.4,4.4,4.7,3.6,2.1,2,4.1,3.8,3.8,2.8,2.1,4.4,1.9,4.4,4.3,4.1,3.7,2.6,70,25,"woman","high school","student",500,"euro",500,"Android Smartphone",9,"iphone","win","win","217.248.37.149",261,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPad; CPU OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/126.0.6478.153 Mobile/15E148 Safari/604.1",NA,NA,17347,40862,64282,35144,38880,62233,"participate","so",0,1,1,1,1,1,1,1180,820,2024-07-20 21:40:09,2024-07-20 21:44:30,0,7,0
"367",99133,"74VAS",4.6,1.4,4.3,3.7,3.4,4.1,4.4,4.9,2,4.9,4.9,4.7,1.4,4.7,3.8,4.1,4.7,3.8,4.1,3.9,4.4,4.1,3.5,4.8,2.6,4.9,2.2,2.1,4.8,4.6,3.3,4.6,1.6,4.1,3.9,1.5,4.6,4.7,4.6,4.1,4.6,32,20,"woman","high school","student",350,"euro",350,"Smartphone",24,"iphone","mac","mac","2.211.72.119",181,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPad; CPU OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/126.0.6478.153 Mobile/15E148 Safari/604.1",NA,NA,11423,NA,42546,34941,27838,37631,"participate","so",0,1,NA,1,1,1,1,1366,1024,2024-07-21 10:22:00,2024-07-21 10:25:01,0,7,0
"368",29518,"74VAS",4.9,3.8,3.6,4.9,1,1.9,3.9,4.1,3.8,4.4,4.9,4,2.7,4,3.7,1,5,1.7,4,4.3,2.6,4.3,4.5,4.7,5,4.1,1.4,4,3.8,1.2,3.5,4,3.5,3,5,3.5,2.9,3.6,4.1,1.5,4.9,31,24,"woman","college","student",250,"euro",250,"Android Smartphone",28,"win","win","win","134.34.8.86",2007131,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - thank.html",8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0",NA,NA,21948,NA,40593,39806,40548,52345,"participate","so",0,1,NA,1,1,1,1,864,1536,2024-07-21 11:21:25,2024-08-13 16:53:36,0,7,0
"369",54184,"74VAS",5,2,3.9,3.7,3.4,3.1,3.3,2.6,2.7,3.7,3.9,2.1,3.3,3.9,3.7,3.9,4.4,3.5,2.4,3.6,3.6,2.3,3.7,3.6,4.5,3.6,3.4,3.4,4.2,1.7,2.1,3.7,4.1,3.8,4.2,4.1,4.4,4.1,4.3,2.2,3.8,67,18,"woman","high school","student",150000,"dollar",138000,"Apple Laptop",15,"mac","mac","mac","108.80.240.126",337,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",NA,NA,119021,NA,45748,36127,32379,57498,"participate","jk",0,1,NA,1,1,1,1,900,1440,2024-07-22 13:33:06,2024-07-22 13:38:43,0,7,0
"370",33849,"74VAS",5,5,3.2,5,4,4,3.7,2.3,5,5,1,1.9,5,3.6,5,4.3,5,5,4,5,4.3,1.6,5,4.4,5,4.2,5,5,2.3,3,2.6,5,3.3,3.3,5,1.5,2.7,1.2,4.8,5,5,31,22,"woman","primary","student",800,"euro",800,"Android Smartphone",68,"android","win","win","141.70.59.254",459,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36",NA,NA,27635,NA,103930,70752,69184,104879,"participate","so",0,1,NA,1,1,1,1,800,360,2024-07-22 23:31:37,2024-07-22 23:39:16,0,7,0
"371",2365,"74VAS",2.4,3.2,3.3,3,2.3,3.9,4.1,3.4,1.1,4.6,4.5,3.1,1.6,3.4,3.9,4.1,2.6,3.3,4.7,3.4,3.3,3.6,4.4,4.6,4.5,4.8,1.7,1.3,3,2.4,2.7,3.4,2.4,2.8,4.6,2.6,3.5,4.2,3.5,4,3,78,24,"woman","college","student",2000,"euro",2000,"Android Smartphone",35,"win","win","win","31.10.153.175",375,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",NA,NA,16672,NA,86507,80154,48815,64264,"participate","so",0,1,NA,1,1,1,1,864,1536,2024-07-26 11:47:29,2024-07-26 11:53:44,0,7,0
"372",47634,"74VAS",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,24,"woman",NA,NA,NA,NA,NA,NA,NA,"mac",NA,NA,"98.255.224.33",222,"start.html - 148.html - 270.html - 270.html - 392.html - 469.html - demosend.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15",NA,NA,14619,NA,183587,6987,7141,4996,"justLook","jk",0,1,NA,1,1,1,1,900,1440,2024-07-27 08:18:56,2024-07-27 08:22:38,0,6,0
"373",43787,"89LIK",4,5,4,5,2,4,3,3,2,5,5,4,2,3,5,3,4,4,4,4,3,4,4,5,5,3,2,3,2,3,3,4,4,4,5,4,5,4,4,2,5,71,27,"woman","high school","student",900,"euro",900,"Android Smartphone ",32,"android","win","win","46.223.160.241",336,"start.html - start.html - start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",9,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36",NA,NA,29261,NA,52192,73009,32354,87553,"participate","so",0,1,NA,1,1,1,1,915,412,2024-07-28 09:53:23,2024-07-28 09:58:59,0,7,0
"374",71595,"89LIK",2,4,1,5,3,4,4,2,5,5,5,5,1,1,5,5,5,3,5,3,1,1,5,5,5,5,3,5,1,5,3,5,5,2,5,5,5,5,1,3,5,30,23,"man","high school","student",900,"euro",900,"iPhone",100,"iphone","win","mac","95.223.86.48",312,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",NA,NA,24054,NA,64892,45061,41751,97515,"participate","so",0,1,NA,1,1,1,1,667,375,2024-07-29 12:15:42,2024-07-29 12:20:54,0,7,0
"375",11944,"74VAS",4.7,1.6,2,3.2,1.2,3.4,2.4,4,1.3,4.8,4.7,3.4,1.4,4.1,3.6,1.9,4.3,1.7,3.7,1.5,1.4,1.4,3.4,4.4,2.8,2,2,1.5,1.3,4.9,1.1,2.6,1.8,2,4.7,2.6,4.8,4.5,2.2,3.3,1.7,55,26,"woman","college","employed",2100,"euro",2100,"Android Smartphone",70,"win","win","win","134.34.201.198",397,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0",NA,NA,17550,NA,50228,69916,50243,139373,"participate","so",0,1,NA,1,1,1,1,1080,1920,2024-08-02 07:37:31,2024-08-02 07:44:08,0,7,0
"376",21632,"89LIK",3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"man",NA,NA,NA,NA,NA,NA,50,"win",NA,NA,"141.37.128.1",1959,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0",NA,NA,12725,NA,12711,1896308,9611,21407,"justLook","ind",1,1,NA,1,1,1,1,720,1280,2024-08-02 14:51:15,2024-08-02 15:23:54,0,7,11
"377",91276,"74VAS",3,3,3,3,3.1,2.9,3,2.9,3,3,3.1,3.1,3.5,3,3,3.2,3,2.9,2.9,3,3.2,2.8,3,2.9,3.2,3,3.1,3,3,3.1,5,2.8,4.7,3,1,5,1,5,2.9,5,1,81,25,"woman","high school","employed",45555,"euro",45555,"dfwefg",87,"win","win","win","95.223.86.54",205,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",NA,NA,13890,NA,47532,32711,29856,37985,"participate","ind",0,1,NA,1,1,1,1,864,1536,2024-08-03 14:38:19,2024-08-03 14:41:44,0,7,0
"378",85981,"89LIK",3,2,3,5,1,1,4,4,4,4,4,5,1,4,4,1,3,2,4,4,3,5,3,4,4,4,NA,4,2,3,3,2,4,3,5,3,4,4,2,1,2,13,22,"woman","college","student",0,"euro",0,"Smartphone",74,"win","win","win","134.34.8.201",235,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0",NA,NA,58254,NA,27494,26956,40396,49930,"participate","so",0,1,NA,1,1,1,1,1080,1920,2024-08-10 19:55:28,2024-08-10 19:59:23,0,7,0
"379",11147,"66VASnt",3.2,1.7,5,5,3.4,4.9,4.8,5,1,5,5,4.6,1.1,5,5,5,2.9,4.4,1.9,5,4.9,4.9,5,5,5,5,2.1,1.6,4.7,5,5,4.5,3.7,5,5,3.4,5,3.3,5,4.5,4.6,48,16,"woman","Ph.D.","unable to work",0,NA,0,"Apple Watch",50,"linux","mac","mac","24.117.170.224",24577,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",NA,NA,24078310,107963,57024,41025,63208,220506,"participate","jk",1,1,1,1,1,1,1,852,1517,2024-08-19 20:33:28,2024-08-20 03:23:05,0,7,0
"380",98614,"66VASnt",4.2,4.9,2.7,2.8,1.7,1,1.5,1,3.5,4.9,3.3,3.3,3.5,1.6,2.7,1,2.6,3.4,1.4,1.3,1.7,4.8,1.9,4.9,3.6,3.9,1.6,4.7,2.7,2,1.1,1.1,3.3,3.2,3.6,3.2,3.7,1.5,2.2,4.9,1.3,77,18,"woman","primary","student",NA,"dollar",NA,"iphone",56,"linux","mac","mac","165.139.177.245",466,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",NA,NA,53532,58232,88502,131602,74028,57030,"participate","jk",0,1,1,1,1,1,1,768,1366,2024-08-20 15:35:20,2024-08-20 15:43:06,0,7,0
"381",85501,"74VAS",4.9,1.4,4,5,2,2.4,4.2,5,5,5,5,4.1,2.6,5,4.3,1.7,5,1,4.4,1.8,1.5,3.7,1,4.7,3.7,2.5,1,5,2,2.8,1.7,1.3,2,3,5,2,5,2.1,4.9,1.4,4.3,0,22,"woman","high school","student",800,"dollar",736,"smartphone android",92,"win","win","win","75.210.167.23",552,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0",NA,NA,257498,NA,38852,37259,88255,58341,"participate","jk",0,1,NA,1,1,1,1,800,1280,2024-08-21 22:51:54,2024-08-21 23:01:06,0,7,0
"382",25919,"89LIK",5,3,4,5,3,4,4,4,3,5,5,3,2,4,5,4,5,4,3,5,5,4,5,5,5,5,3,3,3,5,4,5,3,5,5,3,5,4,4,4,4,47,19,"woman","technical school","employed",1500,"dollar",1380,"Apple Smartphone",93,"win","mac","mac","68.187.44.192",194,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",NA,NA,22584,NA,63429,17086,18364,42817,"participate","jk",0,1,NA,1,1,1,1,1080,1920,2024-08-22 15:25:48,2024-08-22 15:29:02,0,7,0
"383",32734,"66VASnt",4.8,1.7,3.4,1.5,1.8,1.1,1.4,1.4,1,5,4.9,4.9,1.1,1.8,4.4,4.9,1,1.2,2.3,1,3.7,3.1,3,2.9,4.7,3.6,3.2,2.3,2.6,5,3,1.1,3.1,2.1,2.9,3.3,4.9,1.1,2.9,2.7,1.8,76,33,"woman","primary","employed",2700,"dollar",2484,"Smartphone",72,"linux","mac","mac","73.66.158.80",775,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",NA,NA,276922,65973,44079,90031,69483,220761,"participate","jk",0,1,1,1,1,1,1,730,1300,2024-08-24 06:05:45,2024-08-24 06:18:40,0,7,0
"384",83851,"74VAS",5,4.1,4.8,5,1,1.7,4,2,2.6,5,5,3.1,1,5,5,1,5,1,1.9,1,3.6,4.2,1,5,3.7,3.6,1,1,3.9,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"woman",NA,NA,NA,NA,NA,NA,NA,"mac",NA,NA,"98.228.179.220",173,"start.html - 148.html - 270.html - 392.html - 469.html",5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",NA,NA,16533,NA,51661,47563,54659,NA,"justLook","jk",0,1,NA,1,1,1,NA,900,1440,2024-08-24 23:54:21,2024-08-24 23:57:14,0,5,30
"385",85320,"74VAS",4.8,1.1,4.9,4.7,1.1,4.9,4.9,4.9,1.1,4.8,5,5,1,4.9,4.9,4.9,4.9,1,1,4.8,4.9,4.9,5,1.1,5,4.9,4.9,1.1,4.9,4.9,1,4.8,4.8,4.9,5,4.7,4.9,4.8,4.9,1,4.9,50,24,"woman","college","employed",4000,"dollar",3680,"Apple iPhone",50,"win","win","win","208.107.119.26",869,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",NA,NA,428282,NA,149365,51100,35584,166201,"participate","jk",1,1,NA,1,1,1,1,1128,1692,2024-08-25 21:12:11,2024-08-25 21:26:40,0,7,0
"386",21878,"89LIK",5,1,2,5,4,3,2,1,5,4,5,5,3,2,5,4,5,4,4,2,2,5,3,4,2,3,3,4,2,4,2,5,4,3,5,4,5,4,3,3,5,39,16,"nonbinary","primary","student",20000,"dollar",18400,"iphone",16,"linux","mac","mac","216.125.32.126",1664,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",NA,NA,1366485,NA,53531,31319,21770,83485,"participate","jk",0,1,NA,1,1,1,1,768,1366,2024-08-26 15:07:56,2024-08-26 15:35:40,0,7,0
"387",12036,"89LIK",2,3,3,4,4,5,4,4,4,5,5,3,2,3,5,5,2,5,4,1,2,4,5,5,3,5,4,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,"woman",NA,NA,NA,NA,NA,NA,NA,"mac",NA,NA,"74.194.205.89",186,"start.html - 148.html - 270.html - 392.html - 469.html - thank.html",6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",NA,TRUE,18056,NA,40993,61808,34105,NA,"participate","jk",0,1,NA,1,1,1,NA,900,1440,2024-08-26 19:43:13,2024-08-26 19:46:19,0,6,30
"388",87444,"89LIK",1,4,5,3,3,1,3,4,1,4,3,3,3,4,1,3,1,1,4,3,1,5,1,3,3,3,3,2,2,3,4,5,3,4,3,3,5,3,5,3,5,50,21,"woman","high school","employed",NA,"dollar",NA,"iPad",22,"mac","mac","mac","50.24.144.50",759,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",NA,NA,75192,NA,95996,155283,58483,246556,"participate","jk",0,1,NA,1,1,1,1,900,1440,2024-08-28 19:12:34,2024-08-28 19:25:13,0,7,0
"389",49344,"89LIK",5,1,1,1,3,3,3,4,2,3,3,4,1,4,2,2,5,3,3,1,4,4,3,3,4,4,4,4,2,4,1,4,2,3,4,2,4,4,5,4,4,41,21,"woman","high school","student",NA,NA,NA,"Macbook Air",68,"mac","mac","mac","98.41.208.134",518,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",NA,NA,13134,NA,135480,72216,68563,95102,"participate","jk",0,1,NA,1,1,1,1,900,1440,2024-08-29 07:22:38,2024-08-29 07:31:16,0,7,0
"390",16388,"74VAS",4.2,1.4,4.2,5,1.8,2.2,2.5,1.8,3.7,3.8,2.2,4.1,2,3.6,4.9,2.3,3.9,3.4,2.4,2.2,2.3,2.6,5,2.5,3.6,3.3,1.8,3.5,2.3,3.4,2.6,2.5,2.8,3.2,4.4,2.2,3.5,3.4,2.5,2.3,2.7,82,24,"man","college","employed",4000,"dollar",3680,"iphone",29,"mac","mac","win","98.114.141.63",968,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",NA,NA,750160,NA,60428,36840,40789,37084,"participate","jk",0,1,NA,1,1,1,1,900,1440,2024-08-30 01:13:29,2024-08-30 01:29:37,0,7,0
"391",78261,"66VASnt",4.7,3.8,4,5,2.3,3.8,3.4,3.2,2.1,4.6,4.7,3.4,2.7,3.7,4.3,4.7,4,3.6,4.3,3.6,1.9,4.3,2.4,4.5,5,5,2.5,3.3,2,4.5,2.7,4.7,2.3,4.9,5,2.1,4.9,4.9,5,3.3,5,54,22,"woman","high school","student",300,"euro",300,"Iphone",50,"mac","mac","mac","37.201.7.233",711,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - thank.html",8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",NA,NA,12060,52025,39123,103557,43333,70170,"participate","so",1,1,1,1,1,1,1,1180,820,2024-08-30 11:14:16,2024-08-30 11:26:07,0,7,0
"392",3613,"74VAS",4.6,3.9,3.5,4.7,2.6,2.6,3.8,3.3,3.7,4.8,3.7,3.8,2.7,3.2,5,1.8,4.6,2.2,3.8,2.8,1.4,3.4,4.2,3.2,4.9,4.9,2.4,2.7,2.2,3.7,1.9,2.7,3.7,2.5,4.9,4,3.8,3.5,2.6,2.5,3.6,33,28,"woman","high school","student",1300,"euro",1300,"Android Flip Smartphone",95,"win","win","win","87.249.132.102",204,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0",NA,NA,19156,NA,32931,37019,19344,57238,"participate","so",0,1,NA,1,1,1,1,1067,1600,2024-08-30 13:14:10,2024-08-30 13:17:34,0,7,0
"393",56106,"89LIK",5,4,4,5,3,3,3,3,2,4,4,3,3,3,5,3,3,3,2,3,4,2,5,5,5,4,3,3,5,4,1,4,1,3,5,2,4,2,4,3,5,36,18,"woman","high school","employed",NA,NA,NA,"smart phone",60,"win","win","win","73.2.66.164",264,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0",NA,NA,34287,NA,46617,38382,38138,66630,"participate","jk",0,1,NA,1,1,1,1,800,1280,2024-08-31 18:15:25,2024-08-31 18:19:49,0,7,0
"394",45467,"74VAS",5,3.4,4.5,2.4,1.6,1.5,2.4,3.5,1,5,5,5,1.5,4.5,3.2,3.5,5,1.1,2.5,4.3,5,3.4,1.1,5,4.1,3.5,3.7,2.1,4.1,3.2,1.9,3.4,1,2.8,4.6,1.4,5,5,3.4,5,2.6,85,21,"woman","college","employed",2400,"dollar",2208,"iPhone",74,"mac","mac","mac","76.232.179.8",343,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",NA,NA,76636,NA,65584,56566,36871,63273,"participate","jk",0,1,NA,1,1,1,1,956,1470,2024-08-31 19:17:43,2024-08-31 19:23:26,0,7,0
"395",73861,"74VAS",3.5,1.2,1.8,5,3.5,4.6,5,3.6,1.2,4.5,2.4,4,3.7,3.6,4.9,3.4,2.2,4.9,5,4.9,4.9,1.1,5,3.7,4.5,4.8,4.2,1.4,2.4,3.8,1.3,4.9,1.4,4.8,4.9,1,4.8,5,4.6,3.7,4.3,70,21,"woman","college","employed",2000,"dollar",1840,"iPhone ",10,"iphone","mac","mac","64.118.102.242",278,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",NA,NA,96146,NA,38899,31018,33476,41514,"participate","jk",0,1,NA,1,1,1,1,844,390,2024-09-01 07:42:57,2024-09-01 07:47:35,0,7,0
"396",16195,"89LIK",5,3,1,5,3,2,3,4,5,4,4,2,1,4,4,2,4,4,1,4,2,5,5,4,4,5,1,5,1,5,2,5,2,5,5,1,5,3,5,4,5,66,18,"woman","high school","student",2100,"dollar",1932,"Apple Iphone",37,"win","mac","other","98.255.225.47",693,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - thank.html",8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0",NA,NA,192917,NA,64121,98330,70537,186818,"participate","jk",0,1,NA,1,1,1,1,960,1536,2024-09-01 23:26:52,2024-09-01 23:38:25,0,7,0
"397",51490,"74VAS",4.4,3.2,3.7,5,1,5,5,5,1,5,5,5,1.7,5,1,5,5,1,5,4.1,5,1,5,5,1,5,1,1,5,1,5,1.9,3.4,4.4,5,2.3,5,5,5,5,5,100,26,"woman","college","employed",5000,"dollar",4600,"apple phone",100,"win","mac","mac","174.108.47.110",412,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",NA,NA,49396,NA,52614,39668,34568,67580,"participate","jk",0,1,NA,1,1,1,1,864,1536,2024-09-02 01:20:47,2024-09-02 01:27:39,0,7,0
